cor tempo
65	39.8749232209957
65	40.49794586899952
65	40.22727731300256
65	39.843742001001374
65	39.22091552900383
65	38.83457951899618
65	38.943557624996174
65	39.03532990199892
65	38.827456786995754
65	39.682569933000195
65	38.41649781900196
65	39.324473077998846
65	39.61431980699854
65	39.69124215299962
65	38.969020759999694
65	38.671461706995615
65	38.87249590200372
65	38.424438437999925
65	39.56168161700043
65	40.10154674200021
65	39.544622276000155
65	39.1941830440046
65	38.59427425600006
65	39.317155155004
65	39.35300039900176
65	39.11294901400106
65	40.171264290998806
65	38.68368529700092
65	39.548821078999026
65	39.80406873700122
65	38.56140775300446
65	38.974185669998406
65	39.80422886100132
65	37.97754765400168
65	38.764497037002
65	38.438344218993734
65	38.759225494999555
65	38.71185025200248
65	38.52150674699806
65	39.9786483009957
65	38.71295592399838
65	38.7788541810005
65	38.791703636998136
65	39.65241730800335
65	38.8887890449987
65	38.79224630800309
65	38.82300941699941
65	39.41565862399875
65	39.424728594000044
65	38.562270541006
65	39.00056122899696
65	40.068141800002195
65	39.39294852599414
65	39.596293286995206
65	40.09212930999638
65	39.43214232200262
65	38.70837553899764
65	38.26858697299758
65	38.967497749996255
65	38.659857589998865
65	39.47644396000396
65	37.987325596004666
65	38.657705639001506
65	38.631538089997775
65	38.522559794997505
65	39.68490662499971
65	38.71803901500243
65	38.642243082002096
65	39.37995178600249
65	39.926671362998604
65	38.94910006700229
65	39.23518849800166
65	39.06896584700007
65	39.845652551004605
65	38.75462712300214
65	39.3577000869991
65	39.224509178995504
65	38.43541597999865
65	39.35415914699843
65	38.48202910699911
65	39.21788271700643
65	39.735996208997676
65	39.01765531599813
65	38.554329708000296
65	39.33962721800344
65	39.09538103600062
65	38.44213977700565
65	39.48386216400104
65	38.390405531004944
65	38.8579767629999
65	38.80262327600212
65	38.472094286000356
65	39.23405754099804
65	38.73325745799957
65	38.7456860270031
65	39.05099768599757
65	39.881404373001715
65	38.64874629100086
65	38.53734556999552
65	39.57956224899681
