cores tempo
54	7750.473307203996
54	7903.4430666800035
54	7891.581139492999
54	8061.747225729996
54	7775.088649932004
54	8059.6562746561263026
54	7767.13382556863768158
54	7755.5413187100692947
54	8059.16943475051109935
54	7985.5051637448548343
54	8019.102340922284193
54	8030.9032081489274265
54	7860.37442122223519503
54	7751.7314902747707979
54	7912.6028135972009486
54	7873.6940089584356031
54	8048.425470245355391
54	8010.395539869840714
54	7915.26634300042932746
54	7835.36432874115796166
54	8053.40018819629159597
54	7889.9184134448315284
54	7996.627733612104929
54	7779.2909414137032381
54	7971.7033070077195908
54	7950.5952652270156772
54	8048.11779314847083555
54	7990.25657135702499545
54	7800.27172076400137235
54	7986.8034888298374189
54	7909.5651157827784543
54	8059.3086483586832328
54	7759.9975519276487637
54	7837.755906872949016
54	7763.8251535329158574
54	8001.1503601317842178
54	7977.44940188740203413
54	7861.3401307363771138
54	7835.657856475612389
54	7916.8883907555463434
54	8008.4250948837139594
54	7925.9440488171109276
54	7847.1956930966711351
54	7874.9784223923625297
54	7803.5086922780333194
54	7847.8300404079953042
54	7920.1275602049007608
54	7936.16245838386420686
54	7886.10179824421671191
54	7908.8247222676053256
54	7951.8580528687401981
54	7810.03911370243408119
54	7934.27578943914188114
54	8049.6744736552226691
54	7870.3075368394032564
54	7819.5360128359971529
54	7866.5849712459097638
54	7812.3488848493744152
54	8038.5936357507680455
54	7995.0796798548518779
54	8040.7126308246196592
54	7983.08043828312454548
54	7768.2999944953511008
54	8050.5422874168184001
54	7953.7623556969910021
54	7828.8512430367604295
54	7805.3134895930211956
54	7772.11970644271332787
54	7895.8566529231732624
54	7997.901056827208052
54	7872.014812373856424976
54	7878.9336375890724339
54	8001.13104456776642825
54	7829.36918715698237037
54	7780.5458981836116684
54	7829.015370446078294298
54	7981.49991557494041394
54	7808.3519570085841842
54	8020.014048817323286333
54	7821.3244494680188691
54	7775.33992823160298113
54	7887.3773310396571289
54	7750.05816882207335872
54	7967.4844864784841654
54	7871.4023338987200016
54	7854.3360650497529458
54	8034.8815058643002712
54	7940.23148886186759599
54	7941.13817836443590437
54	7928.2965219890509875
54	7882.29387540377823995
54	7919.13374853478650417
54	7849.4920447530061677
54	7780.8771274593844018
54	8029.9171889781611969
54	7938.17480883641301004
54	7809.5946245627883816
54	7983.711584245562178
54	7797.3357963246390784
54	7935.9553785826139285
